age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y,pdays_recod
44.0,management,married,tertiary,0.0,1242.0,1.0,0.0,cellular,6.0,aug,384.0,6.0,0.0,0.0,0.0
33.0,student,single,tertiary,0.0,5969.0,0.0,0.0,cellular,4.0,sep,156.0,2.0,8.0,0.0,273.0
56.0,management,divorced,secondary,0.0,3337.0,1.0,0.0,telephone,17.0,nov,99.0,3.0,0.0,0.0,0.0
52.0,technician,married,secondary,0.0,64.0,0.0,0.0,telephone,29.0,aug,20.0,2.0,0.0,0.0,0.0
32.0,management,single,secondary,0.0,249.0,1.0,0.0,cellular,2.0,jun,258.0,1.0,0.0,0.0,0.0
36.0,technician,single,secondary,0.0,0.0,0.0,0.0,cellular,29.0,aug,85.0,6.0,0.0,0.0,0.0
26.0,blue-collar,married,secondary,0.0,128.0,0.0,0.0,cellular,4.0,jul,355.0,1.0,0.0,0.0,0.0
37.0,blue-collar,married,secondary,0.0,196.0,1.0,0.0,cellular,5.0,jun,66.0,3.0,0.0,0.0,0.0
34.0,technician,married,secondary,0.0,351.0,1.0,0.0,cellular,18.0,jul,467.0,1.0,0.0,0.0,0.0
26.0,services,single,secondary,0.0,5533.0,1.0,0.0,cellular,7.0,may,183.0,2.0,4.0,0.0,117.0
32.0,services,married,secondary,0.0,462.0,1.0,0.0,cellular,15.0,may,744.0,1.0,0.0,1.0,0.0
27.0,technician,single,secondary,0.0,235.0,1.0,0.0,cellular,12.0,may,13.0,5.0,0.0,0.0,0.0
33.0,blue-collar,single,primary,0.0,92.0,1.0,0.0,cellular,9.0,may,127.0,1.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,67.0,0.0,0.0,cellular,3.0,may,183.0,2.0,0.0,0.0,0.0
45.0,blue-collar,married,secondary,0.0,4022.0,1.0,0.0,cellular,29.0,jan,244.0,3.0,0.0,0.0,0.0
36.0,entrepreneur,married,tertiary,0.0,3057.0,0.0,0.0,cellular,16.0,jun,2769.0,4.0,0.0,1.0,0.0
39.0,management,single,tertiary,0.0,0.0,1.0,0.0,cellular,12.0,may,561.0,4.0,3.0,0.0,31.0
47.0,services,married,secondary,0.0,462.0,0.0,0.0,cellular,22.0,aug,618.0,1.0,0.0,0.0,0.0
49.0,entrepreneur,married,secondary,0.0,167.0,1.0,1.0,cellular,6.0,may,198.0,3.0,0.0,0.0,0.0
46.0,management,divorced,secondary,0.0,558.0,0.0,0.0,cellular,19.0,aug,126.0,6.0,0.0,0.0,0.0
31.0,services,married,secondary,0.0,-230.0,1.0,1.0,cellular,16.0,jul,715.0,1.0,0.0,0.0,0.0
43.0,unemployed,divorced,secondary,0.0,4094.0,1.0,0.0,cellular,21.0,nov,63.0,2.0,0.0,0.0,0.0
30.0,blue-collar,single,secondary,1.0,239.0,1.0,0.0,cellular,21.0,may,412.0,1.0,0.0,1.0,0.0
43.0,management,divorced,tertiary,0.0,497.0,0.0,0.0,cellular,13.0,may,66.0,1.0,0.0,0.0,37.0
42.0,management,married,secondary,0.0,179.0,1.0,0.0,cellular,17.0,nov,96.0,1.0,0.0,0.0,0.0
30.0,admin,single,tertiary,0.0,305.0,0.0,0.0,cellular,30.0,apr,633.0,1.0,2.0,1.0,315.0
41.0,admin,married,secondary,0.0,4539.0,0.0,0.0,cellular,30.0,may,298.0,3.0,0.0,0.0,0.0
29.0,blue-collar,single,secondary,0.0,770.0,1.0,0.0,cellular,17.0,apr,341.0,1.0,0.0,0.0,0.0
38.0,unemployed,married,secondary,0.0,-673.0,1.0,0.0,cellular,26.0,may,364.0,1.0,0.0,0.0,0.0
29.0,technician,married,tertiary,0.0,858.0,1.0,0.0,cellular,12.0,jun,234.0,7.0,1.0,0.0,70.0
80.0,management,married,primary,0.0,0.0,0.0,0.0,cellular,23.0,feb,639.0,1.0,1.0,1.0,211.0
38.0,management,single,tertiary,0.0,462.0,0.0,0.0,cellular,8.0,aug,310.0,4.0,0.0,0.0,0.0
36.0,blue-collar,divorced,primary,0.0,117.0,1.0,0.0,cellular,2.0,may,123.0,4.0,0.0,0.0,0.0
38.0,self-employed,married,tertiary,0.0,846.0,0.0,0.0,cellular,2.0,jun,253.0,1.0,0.0,0.0,0.0
44.0,management,married,secondary,1.0,0.0,1.0,0.0,cellular,11.0,jul,96.0,2.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,1331.0,0.0,0.0,cellular,30.0,apr,297.0,1.0,3.0,1.0,314.0
31.0,services,single,secondary,0.0,31.0,1.0,1.0,cellular,26.0,may,501.0,2.0,0.0,0.0,0.0
37.0,management,married,primary,0.0,462.0,1.0,0.0,cellular,21.0,may,281.0,1.0,0.0,0.0,0.0
50.0,blue-collar,married,secondary,0.0,253.0,1.0,1.0,cellular,5.0,may,475.0,2.0,0.0,0.0,0.0
39.0,retired,married,primary,0.0,71188.0,0.0,0.0,cellular,6.0,oct,205.0,1.0,0.0,0.0,0.0
51.0,management,married,tertiary,0.0,5108.0,1.0,0.0,cellular,8.0,oct,272.0,2.0,8.0,0.0,298.0
48.0,blue-collar,married,secondary,0.0,462.0,1.0,0.0,cellular,15.0,apr,349.0,1.0,0.0,0.0,0.0
42.0,blue-collar,married,primary,0.0,-97.0,1.0,0.0,cellular,3.0,feb,216.0,4.0,5.0,0.0,129.0
36.0,blue-collar,married,secondary,0.0,199.0,1.0,0.0,cellular,9.0,jul,183.0,2.0,0.0,0.0,0.0
43.0,management,married,tertiary,0.0,489.0,1.0,0.0,cellular,8.0,may,130.0,1.0,2.0,0.0,228.0
31.0,admin,married,primary,0.0,355.0,1.0,1.0,cellular,4.0,jun,61.0,6.0,0.0,0.0,0.0
39.0,management,single,secondary,0.0,-97.0,1.0,0.0,cellular,6.0,jun,92.0,2.0,0.0,0.0,0.0
35.0,management,divorced,tertiary,0.0,473.0,0.0,1.0,cellular,5.0,aug,37.0,2.0,0.0,0.0,0.0
44.0,entrepreneur,married,secondary,0.0,6649.0,1.0,0.0,cellular,19.0,nov,354.0,2.0,0.0,0.0,0.0
34.0,self-employed,married,tertiary,0.0,263.0,0.0,0.0,cellular,4.0,may,203.0,1.0,8.0,0.0,322.0
46.0,blue-collar,married,secondary,0.0,781.0,0.0,0.0,cellular,13.0,may,152.0,1.0,0.0,0.0,0.0
49.0,blue-collar,married,primary,0.0,1032.0,1.0,0.0,cellular,2.0,jun,41.0,5.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,119.0,0.0,0.0,cellular,4.0,may,20.0,5.0,0.0,0.0,0.0
35.0,management,divorced,tertiary,0.0,434.0,1.0,0.0,cellular,11.0,may,277.0,1.0,2.0,0.0,129.0
51.0,admin,married,secondary,0.0,2967.0,0.0,0.0,cellular,17.0,jun,83.0,2.0,0.0,0.0,0.0
57.0,retired,divorced,secondary,0.0,-331.0,1.0,0.0,cellular,6.0,may,531.0,1.0,0.0,0.0,0.0
59.0,management,married,tertiary,0.0,1585.0,0.0,0.0,telephone,28.0,aug,91.0,5.0,0.0,0.0,0.0
40.0,services,divorced,tertiary,0.0,4384.0,1.0,0.0,cellular,5.0,may,315.0,1.0,0.0,0.0,0.0
49.0,management,single,tertiary,0.0,711880.0,0.0,0.0,cellular,28.0,may,70.0,9.0,0.0,0.0,0.0
51.0,management,married,secondary,0.0,3180.0,1.0,0.0,cellular,9.0,jul,384.0,1.0,0.0,0.0,0.0
35.0,admin,married,secondary,1.0,462.0,0.0,1.0,cellular,4.0,jul,105.0,3.0,0.0,0.0,0.0
32.0,services,single,secondary,0.0,152.0,1.0,0.0,cellular,25.0,may,158.0,2.0,0.0,1.0,0.0
37.0,management,divorced,tertiary,0.0,1040.0,1.0,0.0,cellular,13.0,may,199.0,1.0,2.0,0.0,227.0
49.0,unemployed,married,primary,0.0,-384.0,1.0,0.0,cellular,27.0,may,25.0,1.0,0.0,0.0,0.0
45.0,technician,married,secondary,0.0,473.0,1.0,0.0,cellular,27.0,may,147.0,2.0,0.0,0.0,0.0
34.0,technician,single,secondary,0.0,475.0,1.0,0.0,cellular,29.0,jul,538.0,8.0,0.0,0.0,0.0
53.0,technician,married,tertiary,0.0,0.0,0.0,0.0,cellular,22.0,aug,77.0,9.0,0.0,0.0,0.0
42.0,entrepreneur,married,primary,0.0,149.0,0.0,0.0,cellular,20.0,aug,94.0,2.0,0.0,0.0,0.0
43.0,technician,married,secondary,0.0,3285.0,1.0,0.0,cellular,13.0,may,1721.0,2.0,0.0,1.0,0.0
52.0,retired,married,secondary,0.0,424.0,0.0,0.0,cellular,19.0,nov,143.0,1.0,3.0,0.0,246.0
34.0,blue-collar,single,secondary,0.0,79.0,0.0,1.0,cellular,20.0,nov,104.0,1.0,0.0,0.0,0.0
34.0,technician,divorced,tertiary,0.0,674.0,1.0,0.0,cellular,7.0,aug,587.0,2.0,0.0,1.0,0.0
27.0,services,married,secondary,0.0,0.0,1.0,0.0,cellular,22.0,may,1608.0,13.0,0.0,1.0,0.0
43.0,unemployed,married,tertiary,0.0,462.0,1.0,0.0,cellular,9.0,feb,48.0,4.0,0.0,0.0,0.0
41.0,technician,married,tertiary,0.0,532.0,1.0,0.0,cellular,9.0,jul,74.0,1.0,0.0,0.0,0.0
72.0,retired,married,secondary,0.0,4130.0,0.0,0.0,cellular,12.0,nov,427.0,1.0,0.0,0.0,0.0
35.0,blue-collar,married,primary,0.0,422.0,1.0,0.0,cellular,14.0,may,73.0,1.0,0.0,0.0,0.0
41.0,management,married,tertiary,0.0,437.0,1.0,0.0,cellular,3.0,jun,14.0,2.0,0.0,0.0,0.0
39.0,blue-collar,married,primary,0.0,-308.0,1.0,0.0,cellular,12.0,may,725.0,1.0,0.0,1.0,0.0
51.0,housemaid,married,primary,0.0,462.0,1.0,0.0,cellular,14.0,jul,333.0,2.0,0.0,0.0,0.0
37.0,self-employed,married,tertiary,0.0,462.0,1.0,0.0,cellular,13.0,aug,244.0,6.0,0.0,0.0,0.0
42.0,admin,married,secondary,0.0,462.0,1.0,1.0,telephone,21.0,oct,519.0,1.0,1.0,1.0,234.0
26.0,admin,single,secondary,0.0,321.0,1.0,0.0,cellular,22.0,jul,242.0,7.0,0.0,0.0,0.0
23.0,services,single,secondary,0.0,250.0,1.0,0.0,cellular,18.0,may,222.0,2.0,0.0,0.0,0.0
50.0,management,married,primary,0.0,-470.0,1.0,0.0,cellular,19.0,may,130.0,2.0,1.0,0.0,240.0
37.0,blue-collar,married,secondary,0.0,140.0,1.0,0.0,cellular,7.0,may,490.0,1.0,0.0,0.0,0.0
37.0,management,married,tertiary,0.0,410.0,0.0,0.0,cellular,29.0,jan,337.0,2.0,0.0,0.0,0.0
79.0,retired,divorced,primary,0.0,2628.0,0.0,0.0,telephone,8.0,may,183.0,7.0,2.0,0.0,-50.0
44.0,blue-collar,married,secondary,0.0,878.0,1.0,0.0,cellular,2.0,jun,130.0,1.0,0.0,0.0,0.0
36.0,management,single,tertiary,0.0,2944.0,0.0,0.0,cellular,18.0,aug,882.0,8.0,0.0,1.0,0.0
33.0,blue-collar,single,secondary,0.0,3975.0,1.0,1.0,cellular,17.0,apr,515.0,1.0,1.0,0.0,250.0
42.0,services,married,secondary,0.0,96.0,1.0,0.0,cellular,5.0,may,238.0,3.0,2.0,0.0,60.0
35.0,technician,single,tertiary,0.0,2288.0,0.0,0.0,telephone,28.0,may,32.0,2.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,472.0,1.0,0.0,cellular,13.0,may,907.0,2.0,0.0,0.0,0.0
58.0,services,married,primary,0.0,65.0,0.0,0.0,cellular,27.0,may,162.0,1.0,0.0,0.0,0.0
46.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,7.0,may,70.0,2.0,0.0,0.0,0.0
41.0,admin,single,secondary,0.0,400.0,1.0,0.0,cellular,4.0,jun,99.0,6.0,0.0,0.0,0.0
58.0,technician,married,secondary,0.0,7495.0,1.0,0.0,cellular,13.0,may,325.0,1.0,0.0,0.0,0.0
33.0,blue-collar,married,secondary,0.0,137.0,0.0,1.0,cellular,18.0,jul,305.0,12.0,0.0,0.0,0.0
31.0,unemployed,married,secondary,0.0,24.0,1.0,0.0,cellular,19.0,nov,631.0,1.0,0.0,0.0,0.0
55.0,technician,divorced,secondary,0.0,3450.0,0.0,0.0,cellular,10.0,feb,169.0,1.0,1.0,1.0,217.0
38.0,technician,single,secondary,0.0,311.0,1.0,0.0,cellular,28.0,may,61.0,2.0,0.0,0.0,0.0
55.0,housemaid,married,secondary,0.0,139.0,0.0,0.0,cellular,22.0,may,256.0,2.0,0.0,0.0,0.0
51.0,housemaid,married,primary,0.0,492.0,1.0,0.0,cellular,20.0,may,142.0,3.0,0.0,0.0,0.0
46.0,management,single,tertiary,0.0,334.0,1.0,0.0,telephone,4.0,may,36.0,6.0,2.0,0.0,310.0
61.0,management,married,tertiary,0.0,997.0,0.0,0.0,cellular,10.0,mar,106.0,1.0,0.0,1.0,0.0
47.0,management,single,tertiary,0.0,440.0,0.0,0.0,cellular,21.0,aug,71.0,4.0,0.0,0.0,0.0
34.0,technician,married,secondary,0.0,47.0,0.0,0.0,cellular,25.0,aug,132.0,6.0,0.0,0.0,0.0
34.0,blue-collar,married,secondary,0.0,1298.0,1.0,0.0,cellular,20.0,may,120.0,1.0,0.0,0.0,0.0
36.0,blue-collar,divorced,secondary,0.0,-11.0,0.0,0.0,cellular,5.0,jun,152.0,2.0,0.0,0.0,0.0
36.0,blue-collar,married,secondary,0.0,1409.0,0.0,0.0,cellular,17.0,jun,235.0,2.0,0.0,0.0,0.0
26.0,management,single,tertiary,0.0,170.0,0.0,0.0,cellular,15.0,jun,129.0,1.0,0.0,1.0,0.0
58.0,management,married,primary,0.0,2769.0,1.0,0.0,cellular,11.0,jul,94.0,2.0,0.0,0.0,0.0
50.0,blue-collar,married,secondary,0.0,2320.0,1.0,0.0,cellular,7.0,apr,310.0,1.0,0.0,0.0,0.0
61.0,retired,married,secondary,0.0,462.0,1.0,0.0,cellular,15.0,jul,195.0,7.0,0.0,0.0,0.0
28.0,technician,single,secondary,0.0,2034.0,1.0,0.0,cellular,21.0,may,196.0,1.0,0.0,0.0,0.0
49.0,blue-collar,single,primary,0.0,3018.0,1.0,0.0,cellular,15.0,may,93.0,1.0,0.0,0.0,0.0
74.0,retired,married,secondary,0.0,921.0,0.0,0.0,telephone,17.0,apr,394.0,2.0,0.0,1.0,0.0
39.0,management,married,secondary,0.0,483.0,1.0,0.0,cellular,3.0,feb,288.0,2.0,0.0,0.0,0.0
47.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,27.0,oct,183.0,1.0,0.0,1.0,0.0
42.0,blue-collar,single,primary,0.0,92.0,0.0,0.0,cellular,30.0,jul,86.0,2.0,0.0,0.0,0.0
56.0,services,married,secondary,0.0,22196.0,1.0,0.0,cellular,21.0,nov,189.0,1.0,0.0,0.0,0.0
42.0,technician,married,secondary,0.0,2.0,0.0,0.0,cellular,29.0,may,249.0,2.0,0.0,0.0,0.0
49.0,housemaid,married,primary,0.0,249.0,1.0,0.0,cellular,21.0,nov,450.0,2.0,0.0,0.0,0.0
43.0,unemployed,single,tertiary,0.0,3274.0,1.0,0.0,cellular,22.0,may,680.0,1.0,1.0,0.0,305.0
39.0,services,married,secondary,0.0,5731.0,1.0,0.0,cellular,20.0,may,175.0,2.0,0.0,0.0,0.0
66.0,retired,married,primary,0.0,206.0,0.0,0.0,cellular,9.0,feb,479.0,1.0,0.0,1.0,0.0
30.0,technician,single,tertiary,0.0,2325.0,0.0,0.0,cellular,5.0,apr,270.0,3.0,4.0,0.0,159.0
38.0,management,single,tertiary,0.0,0.0,0.0,0.0,cellular,24.0,jul,164.0,1.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,1664.0,1.0,0.0,cellular,20.0,apr,158.0,1.0,1.0,0.0,218.0
32.0,technician,married,secondary,0.0,3333.0,0.0,0.0,cellular,8.0,aug,183.0,4.0,0.0,0.0,0.0
48.0,technician,married,secondary,0.0,7020.0,0.0,0.0,cellular,6.0,aug,80.0,2.0,0.0,0.0,0.0
39.0,admin,married,tertiary,0.0,37.0,0.0,0.0,cellular,6.0,feb,45.0,1.0,0.0,0.0,0.0
28.0,student,single,secondary,0.0,28.0,0.0,0.0,cellular,29.0,jan,220.0,2.0,0.0,0.0,0.0
40.0,admin,single,secondary,0.0,1670.0,1.0,0.0,cellular,18.0,jun,161.0,2.0,0.0,0.0,0.0
36.0,entrepreneur,married,secondary,0.0,134.0,0.0,0.0,cellular,20.0,may,98.0,1.0,0.0,0.0,0.0
52.0,retired,married,secondary,0.0,603.0,0.0,1.0,cellular,9.0,may,79.0,1.0,0.0,0.0,0.0
46.0,management,married,tertiary,0.0,276.0,1.0,1.0,cellular,6.0,may,157.0,2.0,0.0,0.0,0.0
25.0,technician,single,secondary,0.0,2157.0,1.0,0.0,cellular,21.0,jul,339.0,1.0,0.0,0.0,0.0
40.0,admin,single,secondary,0.0,263.0,1.0,0.0,cellular,6.0,may,231.0,1.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,623.0,1.0,0.0,cellular,13.0,may,96.0,2.0,5.0,0.0,51.0
32.0,admin,married,secondary,0.0,3540.0,1.0,0.0,cellular,18.0,may,213.0,1.0,1.0,0.0,222.0
33.0,admin,married,secondary,0.0,462.0,1.0,0.0,cellular,30.0,apr,335.0,1.0,0.0,1.0,0.0
53.0,management,divorced,secondary,0.0,765.0,1.0,0.0,cellular,14.0,may,959.0,2.0,7.0,1.0,226.0
39.0,technician,divorced,secondary,0.0,-824.0,1.0,0.0,cellular,7.0,aug,429.0,3.0,0.0,1.0,0.0
28.0,management,single,tertiary,0.0,5549.0,1.0,0.0,cellular,28.0,jul,383.0,6.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,191.0,1.0,0.0,cellular,2.0,jun,40.0,1.0,0.0,0.0,0.0
44.0,blue-collar,married,primary,0.0,420.0,1.0,0.0,cellular,7.0,may,110.0,2.0,0.0,0.0,0.0
35.0,admin,married,secondary,0.0,462.0,0.0,0.0,cellular,7.0,may,326.0,1.0,0.0,0.0,0.0
50.0,technician,divorced,secondary,0.0,2706.0,1.0,0.0,cellular,28.0,may,179.0,3.0,0.0,0.0,0.0
39.0,technician,married,secondary,1.0,4.0,1.0,1.0,cellular,25.0,aug,132.0,8.0,0.0,0.0,0.0
51.0,management,married,tertiary,0.0,-892.0,1.0,1.0,cellular,14.0,aug,183.0,2.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,-120.0,1.0,0.0,cellular,3.0,feb,100.0,2.0,2.0,0.0,0.0
39.0,admin,divorced,secondary,0.0,-365.0,1.0,0.0,cellular,28.0,may,226.0,10.0,0.0,0.0,0.0
34.0,management,married,tertiary,0.0,8038.0,1.0,0.0,cellular,20.0,apr,29.0,3.0,1.0,0.0,248.0
47.0,technician,married,secondary,0.0,-938.0,1.0,0.0,cellular,28.0,may,176.0,2.0,0.0,0.0,0.0
47.0,admin,divorced,secondary,0.0,1139.0,1.0,0.0,cellular,11.0,jul,106.0,2.0,0.0,0.0,0.0
36.0,self-employed,married,secondary,0.0,189.0,1.0,0.0,cellular,19.0,nov,136.0,1.0,1.0,0.0,280.0
39.0,technician,married,secondary,0.0,3663.0,0.0,0.0,cellular,11.0,aug,230.0,3.0,0.0,0.0,0.0
53.0,blue-collar,single,primary,0.0,0.0,0.0,0.0,cellular,12.0,may,140.0,7.0,0.0,0.0,0.0
47.0,blue-collar,married,secondary,1.0,-614.0,1.0,0.0,cellular,26.0,may,118.0,2.0,0.0,0.0,0.0
51.0,technician,divorced,secondary,0.0,2323.0,1.0,1.0,cellular,18.0,aug,151.0,10.0,0.0,0.0,0.0
48.0,blue-collar,married,secondary,0.0,425.0,1.0,0.0,telephone,9.0,jul,183.0,2.0,0.0,0.0,0.0
39.0,technician,married,tertiary,0.0,5122.0,0.0,0.0,cellular,13.0,aug,31.0,1.0,0.0,0.0,0.0
36.0,management,divorced,secondary,0.0,608.0,0.0,0.0,cellular,26.0,aug,125.0,2.0,0.0,0.0,0.0
50.0,management,married,primary,0.0,341.0,1.0,1.0,cellular,20.0,apr,670.0,4.0,2.0,1.0,60.0
39.0,admin,married,secondary,0.0,607.0,1.0,0.0,cellular,12.0,may,454.0,2.0,3.0,1.0,36.0
31.0,blue-collar,married,secondary,0.0,1495.0,1.0,1.0,cellular,23.0,may,183.0,3.0,0.0,0.0,0.0
49.0,admin,married,secondary,0.0,381.0,0.0,0.0,cellular,5.0,aug,504.0,2.0,0.0,0.0,0.0
33.0,unemployed,divorced,secondary,0.0,385.0,0.0,0.0,telephone,27.0,aug,29.0,2.0,0.0,0.0,0.0
26.0,management,single,tertiary,0.0,1274.0,1.0,0.0,cellular,1.0,jun,190.0,2.0,1.0,0.0,316.0
27.0,blue-collar,married,secondary,0.0,362.0,1.0,0.0,cellular,14.0,may,332.0,2.0,0.0,0.0,0.0
26.0,admin,single,secondary,0.0,802.0,0.0,0.0,cellular,30.0,jan,77.0,1.0,2.0,0.0,398.0
45.0,admin,married,secondary,0.0,194.0,0.0,0.0,cellular,31.0,jul,517.0,4.0,0.0,0.0,0.0
54.0,technician,married,secondary,0.0,-315.0,0.0,1.0,cellular,10.0,jul,2029.0,2.0,0.0,1.0,0.0
49.0,management,married,tertiary,0.0,1843.0,1.0,0.0,cellular,25.0,may,269.0,1.0,0.0,0.0,0.0
39.0,technician,married,secondary,0.0,-9.0,0.0,0.0,cellular,14.0,aug,457.0,2.0,0.0,0.0,0.0
42.0,housemaid,married,primary,0.0,83.0,0.0,1.0,cellular,7.0,aug,184.0,1.0,0.0,0.0,0.0
50.0,entrepreneur,married,tertiary,0.0,433.0,1.0,0.0,cellular,18.0,may,47.0,4.0,0.0,0.0,0.0
37.0,admin,married,secondary,0.0,-107.0,1.0,0.0,cellular,28.0,may,158.0,2.0,0.0,0.0,0.0
54.0,blue-collar,married,primary,0.0,4503.0,0.0,0.0,telephone,21.0,nov,168.0,3.0,0.0,0.0,0.0
40.0,services,married,secondary,0.0,51.0,1.0,0.0,cellular,11.0,may,50.0,1.0,0.0,0.0,0.0
50.0,services,married,secondary,0.0,961.0,0.0,1.0,cellular,14.0,aug,757.0,4.0,0.0,0.0,0.0
57.0,retired,married,secondary,0.0,49.0,1.0,1.0,cellular,25.0,aug,93.0,4.0,0.0,0.0,0.0
33.0,technician,married,secondary,0.0,3470.0,0.0,0.0,cellular,11.0,may,285.0,2.0,0.0,0.0,0.0
49.0,technician,married,secondary,0.0,-147.0,1.0,0.0,cellular,20.0,apr,390.0,1.0,0.0,0.0,0.0
35.0,services,married,secondary,0.0,0.0,1.0,0.0,cellular,18.0,may,146.0,2.0,0.0,0.0,0.0
28.0,blue-collar,single,secondary,0.0,0.0,1.0,0.0,cellular,28.0,may,386.0,1.0,0.0,0.0,0.0
58.0,management,married,tertiary,0.0,172.0,0.0,0.0,cellular,19.0,aug,145.0,7.0,0.0,0.0,0.0
49.0,blue-collar,single,primary,0.0,1040.0,0.0,0.0,cellular,8.0,jul,474.0,2.0,0.0,0.0,0.0
30.0,unemployed,married,secondary,0.0,142.0,1.0,0.0,cellular,20.0,may,350.0,4.0,0.0,0.0,0.0
29.0,services,single,secondary,0.0,209.0,1.0,0.0,cellular,28.0,jul,183.0,7.0,0.0,0.0,0.0
50.0,management,married,tertiary,0.0,3304.0,0.0,0.0,cellular,5.0,jun,1009.0,2.0,0.0,0.0,0.0
26.0,student,single,tertiary,0.0,294.0,0.0,0.0,cellular,5.0,mar,87.0,1.0,2.0,1.0,309.0
27.0,housemaid,married,secondary,0.0,4848.0,1.0,1.0,telephone,23.0,jul,82.0,3.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,1670.0,1.0,0.0,cellular,18.0,may,183.0,1.0,0.0,0.0,0.0
62.0,management,married,secondary,0.0,367.0,0.0,0.0,telephone,2.0,mar,139.0,5.0,0.0,0.0,0.0
25.0,admin,single,tertiary,0.0,1420.0,0.0,0.0,cellular,8.0,apr,124.0,2.0,0.0,0.0,0.0
34.0,management,single,tertiary,0.0,340.0,1.0,0.0,cellular,3.0,jun,633.0,2.0,0.0,0.0,0.0
44.0,management,single,secondary,0.0,1679.0,0.0,0.0,telephone,20.0,oct,718.0,1.0,0.0,1.0,0.0
38.0,management,married,tertiary,0.0,1198.0,1.0,0.0,cellular,2.0,feb,63.0,1.0,0.0,0.0,0.0
57.0,admin,married,secondary,0.0,169.0,0.0,0.0,cellular,14.0,aug,180.0,1.0,2.0,0.0,294.0
36.0,self-employed,married,tertiary,0.0,711880.0,0.0,0.0,cellular,25.0,aug,47.0,1.0,0.0,0.0,280.0
41.0,entrepreneur,married,tertiary,0.0,1249.0,1.0,0.0,cellular,9.0,jul,391.0,2.0,0.0,0.0,0.0
36.0,management,single,tertiary,0.0,678.0,0.0,1.0,cellular,4.0,jul,85.0,3.0,0.0,0.0,0.0
27.0,management,single,tertiary,0.0,212.0,1.0,0.0,cellular,15.0,may,183.0,1.0,0.0,0.0,0.0
37.0,technician,divorced,secondary,0.0,23.0,0.0,0.0,cellular,20.0,aug,289.0,2.0,0.0,0.0,0.0
47.0,management,single,tertiary,0.0,4402.0,0.0,0.0,telephone,10.0,dec,805.0,1.0,1.0,1.0,210.0
39.0,self-employed,married,secondary,0.0,4722.0,1.0,0.0,cellular,17.0,jun,483.0,1.0,0.0,0.0,0.0
39.0,admin,divorced,tertiary,0.0,1555.0,1.0,0.0,cellular,9.0,may,26.0,2.0,0.0,0.0,0.0
40.0,blue-collar,married,secondary,0.0,61.0,1.0,0.0,cellular,7.0,may,112.0,3.0,0.0,0.0,0.0
38.0,management,single,tertiary,0.0,0.0,1.0,0.0,cellular,17.0,nov,213.0,2.0,0.0,0.0,0.0
53.0,management,married,primary,0.0,2096.0,1.0,0.0,cellular,9.0,jun,104.0,1.0,0.0,0.0,0.0
59.0,blue-collar,married,primary,0.0,748.0,0.0,0.0,cellular,29.0,may,184.0,1.0,0.0,0.0,0.0
29.0,management,single,tertiary,0.0,3357.0,0.0,0.0,cellular,21.0,jul,120.0,3.0,0.0,0.0,0.0
30.0,admin,single,secondary,0.0,3809.0,1.0,0.0,cellular,3.0,jun,159.0,4.0,0.0,0.0,0.0
52.0,admin,married,secondary,0.0,395.0,1.0,0.0,cellular,15.0,may,391.0,3.0,0.0,0.0,0.0
56.0,management,married,primary,0.0,420.0,1.0,0.0,cellular,9.0,may,76.0,1.0,0.0,0.0,0.0
24.0,blue-collar,married,secondary,0.0,0.0,0.0,0.0,cellular,28.0,may,94.0,1.0,0.0,0.0,0.0
51.0,blue-collar,married,primary,0.0,844.0,1.0,0.0,cellular,29.0,may,184.0,3.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,1318.0,1.0,0.0,cellular,7.0,aug,100.0,2.0,0.0,0.0,0.0
36.0,technician,married,tertiary,0.0,167.0,1.0,0.0,cellular,28.0,jan,57.0,1.0,0.0,0.0,0.0
42.0,management,married,tertiary,0.0,2187.0,1.0,0.0,cellular,17.0,nov,525.0,3.0,0.0,1.0,0.0
48.0,management,married,secondary,0.0,2294.0,1.0,0.0,cellular,26.0,may,183.0,11.0,0.0,0.0,0.0
36.0,management,married,secondary,0.0,80.0,1.0,0.0,cellular,30.0,may,251.0,3.0,0.0,0.0,0.0
30.0,technician,married,tertiary,0.0,569.0,0.0,0.0,cellular,27.0,aug,976.0,12.0,0.0,1.0,0.0
27.0,management,single,tertiary,1.0,0.0,0.0,1.0,cellular,8.0,may,46.0,1.0,0.0,0.0,0.0
38.0,entrepreneur,married,tertiary,0.0,0.0,1.0,0.0,cellular,18.0,nov,185.0,3.0,0.0,0.0,0.0
